name	term	lev	seq	value
"magnesium ion binding"	GO:0000287	2	isogroupSym_66583_c0_g1	-0.510565772428452
"magnesium ion binding"	GO:0000287	2	isogroupSym_282016_c0_g1	5.44734089595914
"magnesium ion binding"	GO:0000287	2	isogroupSym_102089_c2_g1	0.17905656332741
"magnesium ion binding"	GO:0000287	2	isogroupSym_58459_c0_g1	-0.316315087792047
"magnesium ion binding"	GO:0000287	2	isogroupSym_103012_c2_g3	2.5675444601625
"magnesium ion binding"	GO:0000287	2	isogroupSym_218077_c0_g1	2.97495736842012
"magnesium ion binding"	GO:0000287	2	isogroupSym_212147_c0_g1	2.76010414705336
"magnesium ion binding"	GO:0000287	2	isogroupSym_36742_c0_g1	4.24768142130665
"magnesium ion binding"	GO:0000287	2	isogroupSym_309556_c0_g1	0.529780965619841
"magnesium ion binding"	GO:0000287	2	isogroupSym_16727_c0_g1	0.0283999696973092
"magnesium ion binding"	GO:0000287	2	isogroupSym_207775_c0_g1	3.74574698939277
"magnesium ion binding"	GO:0000287	2	isogroupSym_102955_c3_g2	-0.839606758861021
"magnesium ion binding"	GO:0000287	2	isogroupSym_127311_c0_g2	-3.48596661903348
"magnesium ion binding"	GO:0000287	2	isogroupSym_66841_c0_g1	0.403229731503335
"magnesium ion binding"	GO:0000287	2	isogroupSym_83401_c0_g1	-4.08462670655802
"magnesium ion binding"	GO:0000287	2	isogroupSym_100339_c0_g1	0.258200451081711
"magnesium ion binding"	GO:0000287	2	isogroupSym_74356_c0_g1	-4.77708976933529
"magnesium ion binding"	GO:0000287	2	isogroupSym_119993_c5_g1	6.23502830398221
"magnesium ion binding"	GO:0000287	2	isogroupSym_81584_c0_g1	1.12713682167541
"magnesium ion binding"	GO:0000287	2	isogroupSym_16079_c0_g1	1.28191011654459
"magnesium ion binding"	GO:0000287	2	isogroupSym_84644_c0_g2	-7.61821947782268
"magnesium ion binding"	GO:0000287	2	isogroupSym_76601_c0_g1	0.632084694125144
"magnesium ion binding"	GO:0000287	2	isogroupSym_273056_c0_g1	-1.90540177803712
"magnesium ion binding"	GO:0000287	2	isogroupSym_240241_c0_g1	-1.09177692194209
"magnesium ion binding"	GO:0000287	2	isogroupSym_44155_c0_g1	0.695722556770618
"magnesium ion binding"	GO:0000287	2	isogroupSym_273653_c0_g1	0.814158637151038
"magnesium ion binding"	GO:0000287	2	isogroupSym_60224_c0_g1	0.187889713647781
"magnesium ion binding"	GO:0000287	2	isogroupSym_60394_c0_g1	-0.434129668575091
"magnesium ion binding"	GO:0000287	2	isogroupSym_244636_c0_g1	0.997545291892497
"magnesium ion binding"	GO:0000287	2	isogroupSym_37316_c0_g1	0.549426083938638
"magnesium ion binding"	GO:0000287	2	isogroupSym_50563_c0_g1	2.38630904390756
"magnesium ion binding"	GO:0000287	2	isogroupSym_120890_c0_g1	7.61706477572282
"magnesium ion binding"	GO:0000287	2	isogroupSym_43870_c0_g1	1.23384986626079
"magnesium ion binding"	GO:0000287	2	isogroupSym_182084_c0_g1	0.551525326717885
"magnesium ion binding"	GO:0000287	2	isogroupSym_1139_c0_g1	3.13992790273779
"magnesium ion binding"	GO:0000287	2	isogroupSym_33747_c0_g1	-2.23898418288153
"magnesium ion binding"	GO:0000287	2	isogroupSym_156852_c0_g1	2.08231200311291
"magnesium ion binding"	GO:0000287	2	isogroupSym_45725_c0_g1	0.515171212048175
"magnesium ion binding"	GO:0000287	2	isogroupSym_133396_c0_g1	-70.1974873685122
"magnesium ion binding"	GO:0000287	2	isogroupSym_86686_c0_g1	-13.1054396475825
"magnesium ion binding"	GO:0000287	2	isogroupSym_16691_c0_g1	-0.11775384735695
"magnesium ion binding"	GO:0000287	2	isogroupSym_175623_c0_g1	2.75878900416235
"magnesium ion binding"	GO:0000287	2	isogroupSym_127311_c0_g4	1.25282358405016
"magnesium ion binding"	GO:0000287	2	isogroupSym_190280_c0_g1	4.79935610046119
"magnesium ion binding"	GO:0000287	2	isogroupSym_66171_c0_g1	0.174106245554172
"magnesium ion binding"	GO:0000287	2	isogroupSym_112478_c3_g1	0.0584971335260371
"magnesium ion binding"	GO:0000287	2	isogroupSym_237705_c0_g1	-1.57730022929001
"magnesium ion binding"	GO:0000287	2	isogroupSym_280407_c0_g1	-0.975546130669687
"magnesium ion binding"	GO:0000287	2	isogroupSym_277979_c0_g1	-0.876618171238562
"magnesium ion binding"	GO:0000287	2	isogroupSym_40302_c0_g1	-0.595612143513548
"magnesium ion binding"	GO:0000287	2	isogroupSym_174537_c0_g1	-0.0384678609683033
"magnesium ion binding"	GO:0000287	2	isogroupSym_81931_c0_g1	11.5186670226249
"magnesium ion binding"	GO:0000287	2	isogroupSym_69644_c0_g1	2.47078070903583
"magnesium ion binding"	GO:0000287	2	isogroupSym_93060_c0_g1	-2.93302468828842
"magnesium ion binding"	GO:0000287	2	isogroupSym_110387_c0_g1	1.68229313072528
"magnesium ion binding"	GO:0000287	2	isogroupSym_43321_c0_g1	3.07153209480698
"magnesium ion binding"	GO:0000287	2	isogroupSym_105265_c5_g5	-0.690977521381345
"magnesium ion binding"	GO:0000287	2	isogroupSym_32974_c0_g2	-2.04555789949536
"magnesium ion binding"	GO:0000287	2	isogroupSym_149385_c2_g1	-9.8392088483888
"magnesium ion binding"	GO:0000287	2	isogroupSym_127311_c0_g5	-0.435177205626043
"magnesium ion binding"	GO:0000287	2	isogroupSym_59993_c0_g1	6.70609740954637
"magnesium ion binding"	GO:0000287	2	isogroupSym_243741_c0_g1	1.15600715565416
"magnesium ion binding"	GO:0000287	2	isogroupSym_64898_c0_g1	-4.03031954641794
"magnesium ion binding"	GO:0000287	2	isogroupSym_28960_c0_g1	-2.20530154181385
"magnesium ion binding"	GO:0000287	2	isogroupSym_60690_c0_g1	-4.11134614112255
"magnesium ion binding"	GO:0000287	2	isogroupSym_74932_c0_g1	-7.80696114855571
"magnesium ion binding"	GO:0000287	2	isogroupSym_218444_c0_g1	-0.530653541813544
"magnesium ion binding"	GO:0000287	2	isogroupSym_277478_c0_g1	0.812562584400841
"magnesium ion binding"	GO:0000287	2	isogroupSym_277434_c0_g1	-0.346971337429311
"magnesium ion binding"	GO:0000287	2	isogroupSym_38201_c0_g1	-9.40868813016275
"magnesium ion binding"	GO:0000287	2	isogroupSym_84271_c0_g1	2.48485979672899
"magnesium ion binding"	GO:0000287	2	isogroupSym_159499_c0_g1	-0.482269110093035
"magnesium ion binding"	GO:0000287	2	isogroupSym_69382_c0_g1	-0.779385969715765
"magnesium ion binding"	GO:0000287	2	isogroupSym_116592_c2_g1	1.61851077120491
"magnesium ion binding"	GO:0000287	2	isogroupSym_56297_c0_g1	-5.20706291996839
"magnesium ion binding"	GO:0000287	2	isogroupSym_147014_c1_g2	7.49529019192864
"magnesium ion binding"	GO:0000287	2	isogroupSym_79059_c0_g1	6.77145613201119
"magnesium ion binding"	GO:0000287	2	isogroupSym_131208_c2_g2	-24.7956059830307
"magnesium ion binding"	GO:0000287	2	isogroupSym_60015_c0_g1	-0.546498623384699
"magnesium ion binding"	GO:0000287	2	isogroupSym_11746_c0_g1	-1.1841473430137
"magnesium ion binding"	GO:0000287	2	isogroupSym_64994_c0_g1	-0.561683900878445
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_273775_c0_g1	-1.18422139299272
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_48225_c0_g1	4.5781418814624
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_114279_c0_g1	-6.76504405246798
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_88524_c0_g1	-0.339226660003649
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_76764_c0_g1	0.22017236894784
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_146771_c2_g4	-22.5442494125418
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_49690_c0_g2	-1.37313031115484
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_205969_c0_g1	-0.81121141487215
"sulfuric ester hydrolase activity"	GO:0008484	2	isogroupSym_55414_c0_g1	-0.285335769068067
"pre-mRNA binding"	GO:0036002	4	isogroupSym_138584_c8_g1	6.91114133565467
"pre-mRNA binding"	GO:0036002	4	isogroupSym_105077_c3_g2	0.281535259540377
"pre-mRNA binding"	GO:0036002	4	isogroupSym_98416_c1_g1	1.92018566306111
"pre-mRNA binding"	GO:0036002	4	isogroupSym_148027_c1_g2	2.01171841601041
"pre-mRNA binding"	GO:0036002	4	isogroupSym_100665_c0_g1	14.1875674039185
"pre-mRNA binding"	GO:0036002	4	isogroupSym_148027_c1_g6	-0.222409073141944
"pre-mRNA binding"	GO:0036002	4	isogroupSym_104264_c2_g1	22.2786024791362
"pre-mRNA binding"	GO:0036002	4	isogroupSym_125202_c1_g1	3.23251034952095
"pre-mRNA binding"	GO:0036002	4	isogroupSym_315569_c0_g1	3.52635999343864
"pre-mRNA binding"	GO:0036002	4	isogroupSym_138172_c2_g3	1.52701673514375
"pre-mRNA binding"	GO:0036002	4	isogroupSym_28319_c0_g1	1.50421423936693
"pre-mRNA binding"	GO:0036002	4	isogroupSym_156237_c0_g1	0.979842184798873
"pre-mRNA binding"	GO:0036002	4	isogroupSym_243131_c0_g1	3.99983548590231
"pre-mRNA binding"	GO:0036002	4	isogroupSym_121495_c7_g1	-1.00124957066524
"pre-mRNA binding"	GO:0036002	4	isogroupSym_81524_c0_g1	22.4767306351417
"pre-mRNA binding"	GO:0036002	4	isogroupSym_94624_c0_g1	0.718963841086383
"pre-mRNA binding"	GO:0036002	4	isogroupSym_111470_c6_g1	1.11942667197875
"phosphoprotein binding"	GO:0051219	3	isogroupSym_110504_c7_g2	5.18993009444663
"phosphoprotein binding"	GO:0051219	3	isogroupSym_86758_c0_g2	5.83646283712656
"phosphoprotein binding"	GO:0051219	3	isogroupSym_85287_c0_g1	0.222836957216234
"phosphoprotein binding"	GO:0051219	3	isogroupSym_122811_c1_g2	0.338380815333439
"phosphoprotein binding"	GO:0051219	3	isogroupSym_205825_c0_g1	-0.282164390353398
"phosphoprotein binding"	GO:0051219	3	isogroupSym_79134_c0_g1	11.043961245114
"phosphoprotein binding"	GO:0051219	3	isogroupSym_80760_c0_g2	-1.48891260306831
"phosphoprotein binding"	GO:0051219	3	isogroupSym_150045_c2_g4	1.91010237791852
"phosphoprotein binding"	GO:0051219	3	isogroupSym_146098_c0_g3	1.0368304335908
"phosphoprotein binding"	GO:0051219	3	isogroupSym_127668_c7_g1	-0.0786962003115601
"phosphoprotein binding"	GO:0051219	3	isogroupSym_131599_c1_g1	-1.29424793032436
"phosphoprotein binding"	GO:0051219	3	isogroupSym_85164_c0_g2	0.723146080739696
"phosphoprotein binding"	GO:0051219	3	isogroupSym_210538_c0_g1	4.61288567966888
"phosphoprotein binding"	GO:0051219	3	isogroupSym_144408_c0_g1	0.280705561211378
"PDZ domain binding"	GO:0030165	2	isogroupSym_44702_c0_g1	15.0321211080416
"PDZ domain binding"	GO:0030165	2	isogroupSym_287488_c0_g1	1.34123136155722
"PDZ domain binding"	GO:0030165	2	isogroupSym_104325_c5_g4	-2.00227848012396
"PDZ domain binding"	GO:0030165	2	isogroupSym_124367_c0_g1	0.287925119884484
"PDZ domain binding"	GO:0030165	2	isogroupSym_39529_c0_g1	17.4926801349782
"PDZ domain binding"	GO:0030165	2	isogroupSym_20325_c0_g1	-1.25970847113748
"PDZ domain binding"	GO:0030165	2	isogroupSym_84229_c0_g2	-1.67061305409896
"PDZ domain binding"	GO:0030165	2	isogroupSym_76077_c0_g1	3.44027864052373
"PDZ domain binding"	GO:0030165	2	isogroupSym_308595_c0_g1	1.37579674685095
"PDZ domain binding"	GO:0030165	2	isogroupSym_158157_c0_g1	-2.79101603785208
"PDZ domain binding"	GO:0030165	2	isogroupSym_55609_c0_g1	-0.364255096324244
"PDZ domain binding"	GO:0030165	2	isogroupSym_180928_c0_g1	21.7876386201971
"PDZ domain binding"	GO:0030165	2	isogroupSym_15764_c0_g1	-0.483844135009488
"PDZ domain binding"	GO:0030165	2	isogroupSym_115039_c3_g1	-2.55488855628374
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_208796_c0_g1	-0.734613021482355
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_69265_c0_g1	-21.6389223831218
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_34099_c0_g1	5.76317400806045
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_69246_c0_g1	0.212581342835424
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_210242_c0_g1	1.76383258883528
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_273233_c0_g1	1.58020028815422
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_86885_c0_g2	0.255679695107735
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_273237_c0_g1	0.326810385581659
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_58846_c0_g1	-0.313920100663353
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_21456_c0_g1	0.892228572049429
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_58214_c0_g1	3.36201142815316
"phosphatidylcholine binding"	GO:0031210;GO:0050997;GO:0008429	2	isogroupSym_74118_c0_g1	2.1078797331887
"gamma-tubulin binding"	GO:0043015	2	isogroupSym_103487_c0_g1	3.23679627515127
"gamma-tubulin binding"	GO:0043015	2	isogroupSym_237331_c0_g1	-0.755950437522565
"gamma-tubulin binding"	GO:0043015	2	isogroupSym_152147_c4_g1	4.29255535570195
"gamma-tubulin binding"	GO:0043015	2	isogroupSym_36945_c0_g1	0.951558107130884
"gamma-tubulin binding"	GO:0043015	2	isogroupSym_69252_c0_g1	-0.743916286162808
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_117355_c0_g1	-23.8112800048703
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_57120_c0_g1	0.683676321608829
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_161018_c0_g1	0.196750786732158
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_127553_c0_g1	-1.46051524454791
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_124345_c3_g6	-40.3162155079165
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_208515_c0_g1	-1.88081557425887
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_120384_c1_g1	0.560150536761105
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_65055_c0_g2	5.30734652551937
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_243564_c0_g1	-0.390555354052206
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_66870_c0_g1	-5.58112971075382
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_104461_c0_g1	-14.0166438702359
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_147975_c5_g1	3.06912658210287
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_75758_c0_g1	9.04896281014882
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_100952_c0_g1	-1.29533515225449
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_116737_c0_g1	2.32198562787554
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_106773_c7_g5	1.85805404066521
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_76579_c0_g1	-1.38933479974162
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_128825_c1_g3	2.4410270881127
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_34922_c0_g1	-1.53151980586182
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_85469_c0_g1	1.21895725361488
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_174889_c0_g1	1.07804451138969
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_15841_c0_g1	-0.46264950314647
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_80671_c0_g1	-0.263022297711146
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_65076_c0_g1	-13.7962670025438
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_153809_c2_g1	-0.045653192394787
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_73526_c0_g1	-0.105994300774798
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_120638_c0_g1	3.49069687576435
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_102185_c1_g1	1.28390389625655
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_73234_c0_g1	0.205252225401006
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_177777_c0_g1	-0.728458997307775
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_30424_c0_g1	3.8197241342253
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_208165_c0_g1	-0.685776379681283
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_127661_c1_g1	1.71263437704091
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_148502_c3_g1	-2.26807545278686
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_277873_c0_g1	-0.767522420072047
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_149688_c1_g1	4.05677194132533
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_68418_c0_g1	0.216037805645025
"transmembrane transporter activity"	GO:0022857	2	isogroupSym_74239_c0_g1	-13.1972572120989
